2024-11-19 01:42:27.054 GMT,,,1,,673bed02.1,1,,2024-11-19 01:42:26 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-19 01:42:27.056 GMT,,,1,,673bed02.1,2,,2024-11-19 01:42:26 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-19 01:42:27.056 GMT,,,1,,673bed02.1,3,,2024-11-19 01:42:26 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-19 01:42:27.069 GMT,,,1,,673bed02.1,4,,2024-11-19 01:42:26 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-19 01:42:27.128 GMT,,,30,,673bed03.1e,1,,2024-11-19 01:42:27 GMT,,0,LOG,00000,"database system was shut down at 2024-11-19 01:11:10 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-19 01:42:27.211 GMT,,,1,,673bed02.1,5,,2024-11-19 01:42:26 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-19 01:47:27.068 GMT,,,28,,673bed03.1c,1,,2024-11-19 01:42:27 GMT,,0,LOG,00000,"checkpoint starting: time",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-19 01:47:27.248 GMT,,,28,,673bed03.1c,2,,2024-11-19 01:42:27 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.051 s, sync=0.021 s, total=0.177 s; sync files=2, longest=0.013 s, average=0.011 s; distance=0 kB, estimate=0 kB; lsn=0/51B1128, redo lsn=0/51B10D0",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-19 02:02:28.983 GMT,"postgres","orders",94,"172.18.0.7:33490",673bf1b4.5e,1,"PARSE",2024-11-19 02:02:28 GMT,0/2,0,LOG,00000,"duration: 89.394 ms  parse s0: SELECT ""public"".""orders"".""id"", ""public"".""orders"".""userId"", ""public"".""orders"".""totalAmount"", ""public"".""orders"".""status"", ""public"".""orders"".""createdAt"", ""public"".""orders"".""updatedAt"" FROM ""public"".""orders"" WHERE 1=1 OFFSET $1",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-19 02:02:29.020 GMT,"postgres","orders",94,"172.18.0.7:33490",673bf1b4.5e,2,"BIND",2024-11-19 02:02:28 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""orders"""".""""id"""", """"public"""".""""orders"""".""""userId"""", """"public"""".""""orders"""".""""totalAmount"""", """"public"""".""""orders"""".""""status"""", """"public"""".""""orders"""".""""createdAt"""", """"public"""".""""orders"""".""""updatedAt"""" FROM """"public"""".""""orders"""" WHERE 1=1 OFFSET $1"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
