2024-11-18 18:55:06.446 GMT,,,1,,673b8d8a.1,1,,2024-11-18 18:55:06 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-18 18:55:06.447 GMT,,,1,,673b8d8a.1,2,,2024-11-18 18:55:06 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 18:55:06.447 GMT,,,1,,673b8d8a.1,3,,2024-11-18 18:55:06 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 18:55:06.471 GMT,,,1,,673b8d8a.1,4,,2024-11-18 18:55:06 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-18 18:55:06.528 GMT,,,30,,673b8d8a.1e,1,,2024-11-18 18:55:06 GMT,,0,LOG,00000,"database system was shut down at 2024-11-18 03:52:56 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-18 18:55:06.591 GMT,,,1,,673b8d8a.1,5,,2024-11-18 18:55:06 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-18 19:00:06.613 GMT,,,28,,673b8d8a.1c,1,,2024-11-18 18:55:06 GMT,,0,LOG,00000,"checkpoint starting: time",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-18 19:00:06.658 GMT,,,28,,673b8d8a.1c,2,,2024-11-18 18:55:06 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.013 s, sync=0.006 s, total=0.045 s; sync files=2, longest=0.004 s, average=0.003 s; distance=0 kB, estimate=0 kB; lsn=0/502A8C0, redo lsn=0/502A868",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-18 19:06:24.343 GMT,"postgres","books",67,"172.18.0.2:53180",673b9030.43,1,"idle",2024-11-18 19:06:24 GMT,0/2,0,LOG,00000,"statement: SET search_path = ""public"";
",,,,,,,,"exec_simple_query, postgres.c:1075","","client backend",,0
2024-11-18 19:06:24.344 GMT,"postgres","books",67,"172.18.0.2:53180",673b9030.43,2,"SET",2024-11-18 19:06:24 GMT,0/0,0,LOG,00000,"duration: 6.242 ms",,,,,,,,"exec_simple_query, postgres.c:1368","","client backend",,0
2024-11-18 19:06:24.358 GMT,"postgres","books",67,"172.18.0.2:53180",673b9030.43,3,"PARSE",2024-11-18 19:06:24 GMT,0/3,0,LOG,00000,"duration: 12.221 ms  parse s0: SELECT version()",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-18 19:06:24.361 GMT,"postgres","books",67,"172.18.0.2:53180",673b9030.43,4,"BIND",2024-11-18 19:06:24 GMT,0/4,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,SELECT version(),<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-18 19:06:24.362 GMT,"postgres","books",67,"172.18.0.2:53180",673b9030.43,5,"BIND",2024-11-18 19:06:24 GMT,0/4,0,LOG,00000,"duration: 3.180 ms  bind s0: SELECT version()",,,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-18 19:06:24.362 GMT,"postgres","books",67,"172.18.0.2:53180",673b9030.43,6,"SELECT",2024-11-18 19:06:24 GMT,0/4,0,LOG,00000,"execute s0: SELECT version()",,,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
