2024-11-18 19:15:56.231 GMT,,,1,,673b926c.1,1,,2024-11-18 19:15:56 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-18 19:15:56.232 GMT,,,1,,673b926c.1,2,,2024-11-18 19:15:56 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 19:15:56.232 GMT,,,1,,673b926c.1,3,,2024-11-18 19:15:56 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 19:15:56.240 GMT,,,1,,673b926c.1,4,,2024-11-18 19:15:56 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-18 19:15:56.305 GMT,,,31,,673b926c.1f,1,,2024-11-18 19:15:56 GMT,,0,LOG,00000,"database system was shut down at 2024-11-18 19:15:44 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-18 19:15:56.396 GMT,,,1,,673b926c.1,5,,2024-11-18 19:15:56 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-18 19:16:43.688 GMT,"postgres","books",37,"172.18.0.4:34808",673b929b.25,1,"PARSE",2024-11-18 19:16:43 GMT,0/2,0,LOG,00000,"duration: 12.276 ms  parse s0: INSERT INTO ""public"".""Books"" (""title"",""author"",""description"",""imageUrl"") VALUES ($1,$2,$3,$4) RETURNING ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description"", ""public"".""Books"".""imageUrl""",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-18 19:16:43.693 GMT,"postgres","books",37,"172.18.0.4:34808",673b929b.25,2,"BIND",2024-11-18 19:16:43 GMT,0/3,0,LOG,00000,"duration: 4.080 ms  bind s0: INSERT INTO ""public"".""Books"" (""title"",""author"",""description"",""imageUrl"") VALUES ($1,$2,$3,$4) RETURNING ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description"", ""public"".""Books"".""imageUrl""","Parameters: $1 = 'El Principito', $2 = 'Antoine de Saint-Exupéry', $3 = 'Una historia conmovedora sobre la vida y la naturaleza humana.', $4 = 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPPZR85WYHUbgxXWEIjZDSnX_An8KtXZrmCQ&s'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-18 19:16:43.693 GMT,"postgres","books",37,"172.18.0.4:34808",673b929b.25,3,"INSERT",2024-11-18 19:16:43 GMT,0/3,0,LOG,00000,"execute s0: INSERT INTO ""public"".""Books"" (""title"",""author"",""description"",""imageUrl"") VALUES ($1,$2,$3,$4) RETURNING ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description"", ""public"".""Books"".""imageUrl""","Parameters: $1 = 'El Principito', $2 = 'Antoine de Saint-Exupéry', $3 = 'Una historia conmovedora sobre la vida y la naturaleza humana.', $4 = 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPPZR85WYHUbgxXWEIjZDSnX_An8KtXZrmCQ&s'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-18 19:16:43.693 GMT,"postgres","books",37,"172.18.0.4:34808",673b929b.25,4,"INSERT",2024-11-18 19:16:43 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,WRITE,INSERT,,,""INSERT INTO """"public"""".""""Books"""" (""""title"""",""""author"""",""""description"""",""""imageUrl"""") VALUES ($1,$2,$3,$4) RETURNING """"public"""".""""Books"""".""""id"""", """"public"""".""""Books"""".""""title"""", """"public"""".""""Books"""".""""author"""", """"public"""".""""Books"""".""""description"""", """"public"""".""""Books"""".""""imageUrl"""""",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
