2024-11-18 03:19:01.854 GMT,,,1,,673ab225.1,1,,2024-11-18 03:19:01 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-18 03:19:01.856 GMT,,,1,,673ab225.1,2,,2024-11-18 03:19:01 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 03:19:01.856 GMT,,,1,,673ab225.1,3,,2024-11-18 03:19:01 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 03:19:01.871 GMT,,,1,,673ab225.1,4,,2024-11-18 03:19:01 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-18 03:19:01.985 GMT,,,30,,673ab225.1e,1,,2024-11-18 03:19:01 GMT,,0,LOG,00000,"database system was shut down at 2024-11-18 03:18:47 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-18 03:19:02.148 GMT,,,1,,673ab225.1,5,,2024-11-18 03:19:01 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-18 03:19:21.825 GMT,"postgres","books",34,"172.18.0.2:33866",673ab239.22,1,"PARSE",2024-11-18 03:19:21 GMT,0/2,0,LOG,00000,"duration: 27.938 ms  parse s0: INSERT INTO ""public"".""Books"" (""title"",""author"",""description"") VALUES ($1,$2,$3) RETURNING ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description""",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-18 03:19:21.838 GMT,"postgres","books",34,"172.18.0.2:33866",673ab239.22,2,"BIND",2024-11-18 03:19:21 GMT,0/3,0,LOG,00000,"duration: 11.986 ms  bind s0: INSERT INTO ""public"".""Books"" (""title"",""author"",""description"") VALUES ($1,$2,$3) RETURNING ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description""","Parameters: $1 = 'Cien años de soledad', $2 = 'Gabriel García Márquez', $3 = 'Una novela del autor colombiano Gabriel García Márquez.'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-18 03:19:21.838 GMT,"postgres","books",34,"172.18.0.2:33866",673ab239.22,3,"INSERT",2024-11-18 03:19:21 GMT,0/3,0,LOG,00000,"execute s0: INSERT INTO ""public"".""Books"" (""title"",""author"",""description"") VALUES ($1,$2,$3) RETURNING ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description""","Parameters: $1 = 'Cien años de soledad', $2 = 'Gabriel García Márquez', $3 = 'Una novela del autor colombiano Gabriel García Márquez.'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-18 03:19:21.843 GMT,"postgres","books",34,"172.18.0.2:33866",673ab239.22,4,"INSERT",2024-11-18 03:19:21 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,WRITE,INSERT,,,""INSERT INTO """"public"""".""""Books"""" (""""title"""",""""author"""",""""description"""") VALUES ($1,$2,$3) RETURNING """"public"""".""""Books"""".""""id"""", """"public"""".""""Books"""".""""title"""", """"public"""".""""Books"""".""""author"""", """"public"""".""""Books"""".""""description"""""",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-18 03:19:21.872 GMT,"postgres","books",34,"172.18.0.2:33866",673ab239.22,5,"INSERT",2024-11-18 03:19:21 GMT,0/3,792,LOG,00000,"duration: 34.204 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-18 03:19:39.891 GMT,"postgres","books",36,"172.18.0.2:41110",673ab24b.24,1,"PARSE",2024-11-18 03:19:39 GMT,1/2,0,LOG,00000,"duration: 15.446 ms  parse s1: SELECT ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description"" FROM ""public"".""Books"" WHERE 1=1 OFFSET $1",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-18 03:19:39.907 GMT,"postgres","books",36,"172.18.0.2:41110",673ab24b.24,2,"BIND",2024-11-18 03:19:39 GMT,1/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""Books"""".""""id"""", """"public"""".""""Books"""".""""title"""", """"public"""".""""Books"""".""""author"""", """"public"""".""""Books"""".""""description"""" FROM """"public"""".""""Books"""" WHERE 1=1 OFFSET $1"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-18 03:19:39.907 GMT,"postgres","books",36,"172.18.0.2:41110",673ab24b.24,3,"BIND",2024-11-18 03:19:39 GMT,1/3,0,LOG,00000,"duration: 16.040 ms  bind s1: SELECT ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description"" FROM ""public"".""Books"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-18 03:19:39.907 GMT,"postgres","books",36,"172.18.0.2:41110",673ab24b.24,4,"SELECT",2024-11-18 03:19:39 GMT,1/3,0,LOG,00000,"execute s1: SELECT ""public"".""Books"".""id"", ""public"".""Books"".""title"", ""public"".""Books"".""author"", ""public"".""Books"".""description"" FROM ""public"".""Books"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-18 03:19:39.907 GMT,"postgres","books",36,"172.18.0.2:41110",673ab24b.24,5,"SELECT",2024-11-18 03:19:39 GMT,1/3,0,LOG,00000,"duration: 0.167 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-18 03:20:21.689 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,1,"idle",2024-11-18 03:20:21 GMT,2/2,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='utf-8';",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.745 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,2,"SELECT",2024-11-18 03:20:21 GMT,2/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.747 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,3,"SET",2024-11-18 03:20:21 GMT,2/0,0,LOG,00000,"duration: 58.425 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.748 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,4,"idle",2024-11-18 03:20:21 GMT,2/3,0,LOG,00000,"statement: SELECT version()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.751 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,5,"SELECT",2024-11-18 03:20:21 GMT,2/3,0,LOG,00000,"AUDIT: SESSION,2,1,READ,SELECT,,,SELECT version(),<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.751 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,6,"SELECT",2024-11-18 03:20:21 GMT,2/0,0,LOG,00000,"duration: 3.112 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.752 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,7,"idle",2024-11-18 03:20:21 GMT,2/4,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.797 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,8,"SELECT",2024-11-18 03:20:21 GMT,2/4,0,LOG,00000,"AUDIT: SESSION,3,1,READ,SELECT,,,""SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.803 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,9,"SELECT",2024-11-18 03:20:21 GMT,2/0,0,LOG,00000,"duration: 51.076 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.804 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,10,"idle",2024-11-18 03:20:21 GMT,2/5,0,LOG,00000,"statement: 
        SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.820 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,11,"SELECT",2024-11-18 03:20:21 GMT,2/5,0,LOG,00000,"AUDIT: SESSION,4,1,READ,SELECT,,,""SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.822 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,12,"SELECT",2024-11-18 03:20:21 GMT,2/0,0,LOG,00000,"duration: 17.965 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.823 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,13,"idle",2024-11-18 03:20:21 GMT,2/6,0,LOG,00000,"statement: 
        SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN true ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN true
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN 'pg_signal_backend'=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN True
            ELSE False END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.876 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,14,"SELECT",2024-11-18 03:20:21 GMT,2/6,0,LOG,00000,"AUDIT: SESSION,5,1,READ,SELECT,,,""SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN true ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN true
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN 'pg_signal_backend'=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN True
            ELSE False END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:21.878 GMT,"postgres","postgres",39,"172.18.0.7:45160",673ab275.27,15,"SELECT",2024-11-18 03:20:21 GMT,2/0,0,LOG,00000,"duration: 55.212 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 03:20:22.023 GMT,"postgres","books_db_dev",40,"172.18.0.7:45176",673ab275.28,1,"idle",2024-11-18 03:20:21 GMT,3/2,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='utf-8';",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:books_db_dev","client backend",,0
2024-11-18 03:20:22.087 GMT,"postgres","books_db_dev",40,"172.18.0.7:45176",673ab275.28,2,"SELECT",2024-11-18 03:20:21 GMT,3/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:books_db_dev","client backend",,0
2024-11-18 03:20:22.090 GMT,"postgres","books_db_dev",40,"172.18.0.7:45176",673ab275.28,3,"SET",2024-11-18 03:20:21 GMT,3/0,0,LOG,00000,"duration: 67.976 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:books_db_dev","client backend",,0
