2024-11-18 02:41:43.802 GMT,,,1,,673aa967.1,1,,2024-11-18 02:41:43 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-18 02:41:43.803 GMT,,,1,,673aa967.1,2,,2024-11-18 02:41:43 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 02:41:43.803 GMT,,,1,,673aa967.1,3,,2024-11-18 02:41:43 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-18 02:41:43.836 GMT,,,1,,673aa967.1,4,,2024-11-18 02:41:43 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-18 02:41:43.982 GMT,,,30,,673aa967.1e,1,,2024-11-18 02:41:43 GMT,,0,LOG,00000,"database system was shut down at 2024-11-18 02:41:31 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-18 02:41:44.077 GMT,,,1,,673aa967.1,5,,2024-11-18 02:41:43 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-18 02:44:14.943 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,1,"idle",2024-11-18 02:44:14 GMT,0/2,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='utf-8';",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.008 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,2,"SELECT",2024-11-18 02:44:14 GMT,0/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.013 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,3,"SET",2024-11-18 02:44:14 GMT,0/0,0,LOG,00000,"duration: 70.332 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.015 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,4,"idle",2024-11-18 02:44:14 GMT,0/3,0,LOG,00000,"statement: SELECT version()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.018 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,5,"SELECT",2024-11-18 02:44:14 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,2,1,READ,SELECT,,,SELECT version(),<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.018 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,6,"SELECT",2024-11-18 02:44:14 GMT,0/0,0,LOG,00000,"duration: 3.444 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.021 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,7,"idle",2024-11-18 02:44:14 GMT,0/4,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.076 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,8,"SELECT",2024-11-18 02:44:14 GMT,0/4,0,LOG,00000,"AUDIT: SESSION,3,1,READ,SELECT,,,""SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.081 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,9,"SELECT",2024-11-18 02:44:14 GMT,0/0,0,LOG,00000,"duration: 59.613 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.082 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,10,"idle",2024-11-18 02:44:14 GMT,0/5,0,LOG,00000,"statement: 
        SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.100 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,11,"SELECT",2024-11-18 02:44:14 GMT,0/5,0,LOG,00000,"AUDIT: SESSION,4,1,READ,SELECT,,,""SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.102 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,12,"SELECT",2024-11-18 02:44:14 GMT,0/0,0,LOG,00000,"duration: 19.555 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-18 02:44:15.103 GMT,"postgres","postgres",41,"172.18.0.7:49732",673aa9fe.29,13,"idle",2024-11-18 02:44:14 GMT,0/6,0,LOG,00000,"statement: 
        SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN true ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN true
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN 'pg_signal_backend'=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN True
            ELSE False END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
